insider,vector,date,user,source,action
0,1,1262589480000,531,764,1000
0,1,1262589480000,531,764,283
0,1,1262589481000,119,600,1100
0,1,1262589482000,119,600,1084
0,1,1262589482000,626,471,352
0,1,1262589484000,119,600,996
0,1,1262589486000,119,600,160
0,1,1262589498000,179,641,701
0,1,1262589498000,363,27,701
0,1,1262589500000,119,600,996
0,1,1262589501000,119,600,689
0,1,1262589503000,381,321,1296
0,1,1262589509000,81,481,1040
0,1,1262589510000,3,225,54
0,1,1262589513000,119,600,817
0,1,1262589516000,119,600,85
0,1,1262589519000,115,792,410
0,1,1262589519000,119,600,155
0,1,1262589529000,381,321,744
0,1,1262589531000,69,68,746
0,1,1262589531000,500,80,716
0,1,1262589539000,271,717,1274
0,1,1262589540000,39,489,81
0,1,1262589540000,65,510,145
0,1,1262589540000,65,510,145
0,1,1262589540000,155,237,625
0,1,1262589540000,181,130,1136
0,1,1262589540000,181,130,348
0,1,1262589540000,181,130,536
0,1,1262589540000,209,780,420
0,1,1262589540000,273,514,529
0,1,1262589540000,273,514,219
0,1,1262589540000,273,514,519
0,1,1262589540000,273,514,83
0,1,1262589540000,273,514,529
0,1,1262589540000,273,514,529
0,1,1262589540000,273,514,1275
0,1,1262589540000,314,326,1127
0,1,1262589540000,314,326,1127
0,1,1262589540000,314,326,780
0,1,1262589540000,314,326,492
0,1,1262589540000,314,326,1127
0,1,1262589540000,314,326,1127
0,1,1262589540000,314,326,1153
0,1,1262589540000,485,265,902
0,1,1262589540000,485,265,944
0,1,1262589540000,699,353,165
0,1,1262589540000,703,84,718
0,1,1262589541000,42,424,722
0,1,1262589541000,42,424,1332
0,1,1262589541000,119,600,1100
0,1,1262589542000,42,424,859
0,1,1262589542000,119,600,1084
0,1,1262589542000,167,67,352
0,1,1262589542000,459,261,352
0,1,1262589542000,620,722,1084
0,1,1262589542000,657,308,381
0,1,1262589543000,42,424,976
0,1,1262589544000,42,424,1349
0,1,1262589544000,119,600,996
0,1,1262589546000,119,600,160
0,1,1262589546000,467,118,218
0,1,1262589551000,69,68,38
0,1,1262589552000,388,814,327
0,1,1262589560000,119,600,996
0,1,1262589561000,119,600,689
0,1,1262589563000,381,321,1296
0,1,1262589569000,76,660,1040
0,1,1262589569000,81,481,1040
0,1,1262589569000,222,815,1040
0,1,1262589569000,570,795,1040
0,1,1262589572000,430,6,1237
0,1,1262589573000,119,600,817
0,1,1262589573000,171,706,817
0,1,1262589573000,735,174,820
0,1,1262589576000,119,600,85
0,1,1262589579000,119,600,155
0,1,1262589584000,500,80,130
0,1,1262589585000,67,531,844
0,1,1262589589000,381,321,744
0,1,1262589591000,69,68,746
0,1,1262589591000,193,76,716
0,1,1262589591000,378,231,716
0,1,1262589591000,388,814,716
0,1,1262589591000,500,80,716
0,1,1262589600000,22,416,727
0,1,1262589600000,22,416,242
0,1,1262589600000,22,416,933
0,1,1262589600000,22,416,287
0,1,1262589600000,60,230,142
0,1,1262589600000,60,230,142
0,1,1262589600000,60,230,596
0,1,1262589600000,60,230,1133
0,1,1262589600000,60,230,46
0,1,1262589600000,325,314,605
0,1,1262589600000,346,104,978
0,1,1262589600000,346,104,653
0,1,1262589600000,360,28,727
0,1,1262589600000,360,28,288
0,1,1262589600000,360,28,604
0,1,1262589600000,454,23,727
0,1,1262589600000,454,23,270
0,1,1262589600000,454,23,294
0,1,1262589600000,454,23,1106
0,1,1262589600000,454,23,817
0,1,1262589600000,506,198,1138
0,1,1262589600000,525,185,1049
0,1,1262589600000,525,185,185
0,1,1262589600000,525,185,1025
0,1,1262589600000,525,185,903
0,1,1262589600000,525,185,83
0,1,1262589600000,629,442,1078
0,1,1262589600000,629,442,694
0,1,1262589600000,629,442,724
0,1,1262589600000,629,442,694
0,1,1262589600000,666,50,923
0,1,1262589600000,688,574,1219
0,1,1262589600000,738,763,389
0,1,1262589601000,42,424,722
0,1,1262589601000,42,424,1332
0,1,1262589602000,42,424,859
0,1,1262589602000,425,125,859
0,1,1262589603000,42,424,976
0,1,1262589603000,657,308,1117
0,1,1262589604000,42,424,1349
0,1,1262589605000,69,68,746
0,1,1262589611000,69,68,38
0,1,1262589612000,198,650,327
0,1,1262589618000,454,23,46
0,1,1262589622000,189,79,312
0,1,1262589630000,346,104,159
0,1,1262589632000,430,6,1237
0,1,1262589632000,676,30,1237
0,1,1262589633000,179,641,820
0,1,1262589633000,447,159,820
0,1,1262589644000,500,80,130
0,1,1262589645000,67,531,844
0,1,1262589645000,222,815,1109
0,1,1262589645000,467,118,844
0,1,1262589660000,37,668,552
0,1,1262589660000,37,668,83
0,1,1262589660000,37,668,1234
0,1,1262589660000,37,668,83
0,1,1262589660000,162,248,647
0,1,1262589660000,175,807,376
0,1,1262589660000,175,807,596
0,1,1262589660000,175,807,46
0,1,1262589660000,175,807,236
0,1,1262589660000,175,807,706
0,1,1262589660000,279,836,589
0,1,1262589660000,279,836,528
0,1,1262589660000,279,836,589
0,1,1262589660000,279,836,589
0,1,1262589660000,279,836,309
0,1,1262589660000,387,598,724
0,1,1262589660000,387,598,1015
0,1,1262589660000,387,598,90
0,1,1262589660000,387,598,694
0,1,1262589660000,387,598,694
0,1,1262589660000,401,462,726
0,1,1262589660000,401,462,215
0,1,1262589660000,434,236,758
0,1,1262589660000,434,236,82
0,1,1262589660000,434,236,1001
0,1,1262589660000,502,268,933
0,1,1262589665000,69,68,746
0,1,1262589665000,115,792,746
0,1,1262589665000,471,663,746
0,1,1262589665000,705,811,746
0,1,1262589679000,381,321,254
0,1,1262589682000,428,21,312
0,1,1262589690000,121,796,159
0,1,1262589690000,346,104,159
0,1,1262589698000,500,80,963
0,1,1262589705000,222,815,1109
0,1,1262589720000,34,721,85
0,1,1262589720000,34,721,246
0,1,1262589720000,34,721,289
0,1,1262589720000,34,721,85
0,1,1262589720000,34,721,289
0,1,1262589720000,34,721,418
0,1,1262589720000,34,721,1275
0,1,1262589720000,34,721,85
0,1,1262589720000,99,451,288
0,1,1262589720000,99,451,206
0,1,1262589720000,99,451,142
0,1,1262589720000,478,797,542
0,1,1262589720000,478,797,1252
0,1,1262589720000,478,797,569
0,1,1262589720000,478,797,1005
0,1,1262589720000,709,216,1178
0,1,1262589720000,709,216,1289
0,1,1262589720000,709,216,1033
0,1,1262589720000,709,216,972
0,1,1262589720000,709,216,172
0,1,1262589720000,709,216,1274
0,1,1262589720000,709,216,1345
0,1,1262589720000,709,216,978
0,1,1262589720000,709,216,456
0,1,1262589720000,709,216,1289
0,1,1262589720000,709,216,1289
0,1,1262589720000,709,216,1289
0,1,1262589720000,709,216,1274
0,1,1262589720000,709,216,1274
0,1,1262589720000,743,72,1347
0,1,1262589720000,743,72,267
0,1,1262589720000,743,72,325
0,1,1262589720000,743,72,1011
0,1,1262589720000,743,72,270
0,1,1262589720000,743,72,881
0,1,1262589729000,222,815,1174
0,1,1262589739000,381,321,254
0,1,1262589740000,189,79,312
0,1,1262589749000,81,481,1252
0,1,1262589751000,454,23,357
0,1,1262589758000,500,80,963
0,1,1262589758000,550,525,963
0,1,1262589763000,657,308,135
0,1,1262589764000,346,104,581
0,1,1262589764000,362,684,733
0,1,1262589770000,179,641,1340
0,1,1262589772000,657,308,982
0,1,1262589777000,189,79,312
0,1,1262589780000,66,713,85
0,1,1262589780000,66,713,122
0,1,1262589780000,66,713,122
0,1,1262589780000,66,713,294
0,1,1262589780000,66,713,160
0,1,1262589780000,78,767,161
0,1,1262589780000,78,767,161
0,1,1262589780000,132,592,1160
0,1,1262589780000,235,123,1128
0,1,1262589780000,281,418,557
0,1,1262589780000,288,368,1351
0,1,1262589780000,351,447,1347
0,1,1262589780000,392,161,1339
0,1,1262589780000,403,493,596
0,1,1262589780000,403,493,933
0,1,1262589780000,617,601,1110
0,1,1262589780000,747,603,1107
0,1,1262589780000,747,603,529
0,1,1262589782000,69,68,746
0,1,1262589789000,222,815,1174
0,1,1262589795000,381,321,606
0,1,1262589809000,81,481,1252
0,1,1262589809000,680,177,1252
0,1,1262589810000,222,815,1072
0,1,1262589817000,47,254,973
0,1,1262589817000,167,67,702
0,1,1262589822000,69,68,1270
0,1,1262589823000,351,447,135
0,1,1262589824000,92,2,733
0,1,1262589824000,265,440,581
0,1,1262589824000,346,104,581
0,1,1262589830000,179,641,1340
0,1,1262589830000,741,699,1340
0,1,1262589834000,115,792,309
0,1,1262589835000,44,776,222
0,1,1262589835000,325,314,1114
0,1,1262589838000,485,265,309
0,1,1262589840000,130,617,261
0,1,1262589840000,196,659,733
0,1,1262589840000,485,265,313
0,1,1262589840000,552,560,990
0,1,1262589842000,69,68,746
0,1,1262589842000,77,292,746
0,1,1262589846000,381,321,502
0,1,1262589849000,626,471,97
0,1,1262589853000,167,67,1208
0,1,1262589855000,47,254,62
0,1,1262589855000,325,314,606
0,1,1262589855000,381,321,606
0,1,1262589859000,485,265,1241
0,1,1262589864000,657,308,381
0,1,1262589870000,222,815,1072
0,1,1262589877000,400,694,702
0,1,1262589877000,735,174,541
0,1,1262589882000,69,68,1270
0,1,1262589882000,705,811,1270
0,1,1262589895000,29,459,1114
0,1,1262589895000,132,592,222
0,1,1262589895000,155,237,222
0,1,1262589900000,149,128,246
0,1,1262589900000,149,128,245
0,1,1262589900000,149,128,519
0,1,1262589900000,149,128,1025
0,1,1262589900000,149,128,529
0,1,1262589900000,149,128,246
0,1,1262589900000,149,128,523
0,1,1262589900000,149,128,1050
0,1,1262589900000,149,128,214
0,1,1262589900000,149,128,219
0,1,1262589900000,149,128,245
0,1,1262589900000,149,128,246
0,1,1262589900000,149,128,245
0,1,1262589900000,149,128,1295
0,1,1262589900000,149,128,996
0,1,1262589900000,150,672,1138
0,1,1262589900000,150,672,372
0,1,1262589900000,150,672,283
0,1,1262589900000,279,836,313
0,1,1262589900000,386,546,267
0,1,1262589900000,505,611,874
0,1,1262589900000,541,208,968
0,1,1262589900000,541,208,309
0,1,1262589900000,541,208,968
0,1,1262589900000,541,208,968
0,1,1262589900000,541,208,309
0,1,1262589900000,588,339,552
0,1,1262589900000,588,339,1053
0,1,1262589900000,588,339,83
0,1,1262589900000,588,339,1060
0,1,1262589900000,588,339,1053
0,1,1262589900000,588,339,294
0,1,1262589900000,681,816,1241
0,1,1262589900000,681,816,1241
0,1,1262589905000,381,321,254
0,1,1262589906000,381,321,502
0,1,1262589909000,52,704,97
0,1,1262589910000,325,314,1348
0,1,1262589913000,657,308,135
0,1,1262589913000,669,591,1208
0,1,1262589914000,47,254,150
0,1,1262589919000,115,792,1241
0,1,1262589919000,269,103,1241
0,1,1262589919000,681,816,1241
0,1,1262589921000,121,796,257
0,1,1262589924000,209,780,969
0,1,1262589930000,346,104,754
0,1,1262589931000,179,641,541
0,1,1262589936000,32,742,1161
0,1,1262589937000,268,360,541
0,1,1262589955000,668,397,98
0,1,1262589960000,25,160,47
0,1,1262589960000,25,160,47
0,1,1262589960000,25,160,46
0,1,1262589960000,25,160,46
0,1,1262589960000,25,160,46
0,1,1262589960000,163,509,381
0,1,1262589960000,163,509,135
0,1,1262589960000,163,509,381
0,1,1262589960000,312,281,137
0,1,1262589960000,433,631,1023
0,1,1262589960000,677,386,85
0,1,1262589960000,677,386,624
0,1,1262589960000,677,386,1233
0,1,1262589960000,677,386,1233
0,1,1262589960000,677,386,1234
0,1,1262589960000,677,386,1234
0,1,1262589960000,677,386,1233
0,1,1262589960000,677,386,1233
0,1,1262589960000,677,386,529
0,1,1262589960000,744,800,1349
0,1,1262589961000,69,68,1187
0,1,1262589965000,381,321,254
0,1,1262589965000,727,270,254
0,1,1262589970000,743,72,1348
0,1,1262589974000,349,484,150
0,1,1262589977000,81,481,1191
0,1,1262589981000,504,283,541
0,1,1262589984000,18,401,969
0,1,1262589984000,485,265,969
0,1,1262589984000,541,208,969
0,1,1262589988000,381,321,985
0,1,1262589990000,130,617,754
0,1,1262589990000,179,641,540
0,1,1262589990000,346,104,754
0,1,1262589991000,179,641,541
0,1,1262589991000,256,564,541
0,1,1262589991000,268,360,541
0,1,1262589991000,575,5,541
0,1,1262589996000,635,714,1161
0,1,1262590000000,222,815,1109
0,1,1262590003000,433,631,1023
0,1,1262590006000,735,174,146
0,1,1262590009000,271,717,978
0,1,1262590015000,53,148,98
0,1,1262590015000,193,76,98
0,1,1262590020000,126,284,40
0,1,1262590020000,126,284,1066
0,1,1262590020000,126,284,1066
0,1,1262590020000,126,284,1118
0,1,1262590020000,126,284,135
0,1,1262590020000,131,168,777
0,1,1262590020000,142,711,535
0,1,1262590020000,142,711,242
0,1,1262590020000,142,711,288
0,1,1262590020000,142,711,242
0,1,1262590020000,142,711,142
0,1,1262590020000,142,711,77
0,1,1262590020000,248,804,399
0,1,1262590020000,275,545,436
0,1,1262590020000,275,545,1131
0,1,1262590020000,297,155,968
0,1,1262590020000,301,725,538
0,1,1262590020000,301,725,578
0,1,1262590020000,375,682,647
0,1,1262590020000,587,752,1023
0,1,1262590021000,69,68,1187
0,1,1262590021000,77,292,1187
0,1,1262590021000,337,187,1187
0,1,1262590021000,381,321,225
0,1,1262590021000,639,841,1187
0,1,1262590022000,381,321,1285
0,1,1262590026000,454,23,294
0,1,1262590037000,81,481,1191
0,1,1262590037000,488,354,1191
0,1,1262590037000,634,735,1191
0,1,1262590040000,454,23,1311
0,1,1262590041000,268,360,541
0,1,1262590041000,474,175,541
0,1,1262590048000,381,321,985
0,1,1262590050000,179,641,540
0,1,1262590050000,268,360,540
0,1,1262590054000,430,6,999
0,1,1262590060000,222,815,1109
0,1,1262590063000,587,752,1023
0,1,1262590066000,73,243,146
0,1,1262590066000,268,360,146
0,1,1262590066000,529,642,146
0,1,1262590069000,271,717,978
0,1,1262590080000,473,834,854
0,1,1262590080000,543,745,794
0,1,1262590080000,613,446,754
0,1,1262590080000,678,191,381
0,1,1262590080000,742,293,1351
0,1,1262590080000,742,293,37
0,1,1262590080000,742,293,553
0,1,1262590081000,381,321,225
0,1,1262590082000,381,321,1285
0,1,1262590082000,657,308,39
0,1,1262590086000,33,100,1023
0,1,1262590086000,119,600,294
0,1,1262590087000,56,400,74
0,1,1262590088000,657,308,659
0,1,1262590102000,155,237,1076
0,1,1262590111000,525,185,892
0,1,1262590114000,193,76,999
0,1,1262590114000,430,6,999
0,1,1262590114000,500,80,999
0,1,1262590114000,527,392,999
0,1,1262590114000,550,525,999
0,1,1262590114000,676,30,999
0,1,1262590130000,222,815,781
0,1,1262590135000,179,641,1230
0,1,1262590136000,222,815,1072
0,1,1262590140000,13,786,109
0,1,1262590140000,13,786,596
0,1,1262590140000,194,670,341
0,1,1262590140000,194,670,340
0,1,1262590140000,194,670,340
0,1,1262590140000,285,579,555
0,1,1262590140000,285,579,554
0,1,1262590140000,285,579,554
0,1,1262590140000,285,579,1042
0,1,1262590140000,285,579,1316
0,1,1262590140000,285,579,1295
0,1,1262590140000,418,593,734
0,1,1262590140000,418,593,1122
0,1,1262590140000,418,593,1320
0,1,1262590140000,418,593,744
0,1,1262590140000,431,20,968
0,1,1262590140000,503,435,270
0,1,1262590140000,503,435,894
0,1,1262590140000,503,435,996
0,1,1262590140000,533,318,982
0,1,1262590140000,640,616,1146
0,1,1262590140000,640,616,1167
0,1,1262590140000,640,616,276
0,1,1262590140000,640,616,1146
0,1,1262590142000,533,318,39
0,1,1262590145000,156,359,980
0,1,1262590146000,208,356,1023
0,1,1262590146000,587,752,1023
0,1,1262590147000,248,804,74
0,1,1262590148000,167,67,1208
0,1,1262590154000,67,531,233
0,1,1262590162000,44,776,1076
0,1,1262590162000,132,592,1076
0,1,1262590162000,614,395,1076
0,1,1262590171000,677,386,892
0,1,1262590171000,747,603,892
0,1,1262590190000,222,815,781
0,1,1262590195000,179,641,1230
0,1,1262590195000,235,123,837
0,1,1262590195000,504,283,1230
0,1,1262590195000,575,5,1230
0,1,1262590195000,608,748,1230
0,1,1262590195000,684,482,1230
0,1,1262590196000,222,815,1072
0,1,1262590197000,56,400,945
0,1,1262590200000,82,506,276
0,1,1262590200000,82,506,1302
0,1,1262590200000,82,506,737
0,1,1262590200000,82,506,954
0,1,1262590200000,82,506,740
0,1,1262590200000,82,506,737
0,1,1262590200000,82,506,718
0,1,1262590200000,82,506,47
0,1,1262590200000,82,506,640
0,1,1262590200000,82,506,1339
0,1,1262590200000,82,506,180
0,1,1262590200000,82,506,812
0,1,1262590200000,82,506,180
0,1,1262590200000,82,506,180
0,1,1262590200000,82,506,391
0,1,1262590200000,82,506,180
0,1,1262590200000,82,506,1145
0,1,1262590200000,82,506,1226
0,1,1262590200000,82,506,391
0,1,1262590200000,82,506,1349
0,1,1262590200000,82,506,976
0,1,1262590200000,82,506,859
0,1,1262590200000,82,506,1332
0,1,1262590200000,82,506,722
0,1,1262590200000,83,524,188
0,1,1262590200000,83,524,933
0,1,1262590200000,139,45,309
0,1,1262590200000,139,45,216
0,1,1262590200000,139,45,528
0,1,1262590200000,139,45,1300
0,1,1262590200000,139,45,309
0,1,1262590200000,139,45,309
0,1,1262590200000,225,195,425
0,1,1262590200000,225,195,249
0,1,1262590200000,225,195,426
0,1,1262590200000,225,195,426
0,1,1262590200000,225,195,425
0,1,1262590200000,225,195,426
0,1,1262590200000,225,195,425
0,1,1262590200000,225,195,426
0,1,1262590200000,225,195,236
0,1,1262590200000,225,195,425
0,1,1262590200000,443,294,754
0,1,1262590200000,519,82,122
0,1,1262590200000,519,82,1167
0,1,1262590200000,519,82,1012
0,1,1262590200000,519,82,83
0,1,1262590200000,519,82,892
0,1,1262590200000,519,82,892
0,1,1262590200000,523,298,159
0,1,1262590200000,523,298,1083
0,1,1262590200000,569,25,1049
0,1,1262590200000,569,25,788
0,1,1262590200000,569,25,1042
0,1,1262590200000,569,25,1275
0,1,1262590200000,569,25,1049
0,1,1262590200000,569,25,1234
0,1,1262590200000,584,511,1042
0,1,1262590200000,584,511,185
0,1,1262590200000,584,511,1295
0,1,1262590200000,584,511,1042
0,1,1262590200000,584,511,1114
0,1,1262590200000,667,12,1136
0,1,1262590203000,44,776,222
0,1,1262590208000,3,225,1208
0,1,1262590208000,234,529,1208
0,1,1262590208000,669,591,1208
0,1,1262590214000,67,531,233
0,1,1262590219000,366,445,162
0,1,1262590226000,32,742,456
0,1,1262590237000,735,174,701
0,1,1262590238000,550,525,1258
0,1,1262590242000,32,742,274
0,1,1262590254000,626,471,1141
0,1,1262590255000,515,501,837
0,1,1262590257000,523,298,945
0,1,1262590258000,598,422,178
0,1,1262590260000,4,380,292
0,1,1262590260000,4,380,1233
0,1,1262590260000,91,387,118
0,1,1262590260000,91,387,650
0,1,1262590260000,91,387,150
0,1,1262590260000,144,664,257
0,1,1262590260000,215,91,235
0,1,1262590260000,276,66,535
0,1,1262590260000,276,66,535
0,1,1262590260000,286,586,369
0,1,1262590260000,370,743,555
0,1,1262590260000,370,743,634
0,1,1262590260000,370,743,122
0,1,1262590260000,370,743,418
0,1,1262590260000,370,743,185
0,1,1262590260000,370,743,1108
0,1,1262590260000,370,743,519
0,1,1262590260000,370,743,1025
0,1,1262590260000,370,743,852
0,1,1262590260000,370,743,529
0,1,1262590260000,370,743,1108
0,1,1262590260000,370,743,246
0,1,1262590260000,370,743,85
0,1,1262590260000,370,743,523
0,1,1262590260000,370,743,1295
0,1,1262590260000,370,743,903
0,1,1262590260000,370,743,552
0,1,1262590260000,370,743,1050
0,1,1262590260000,370,743,214
0,1,1262590260000,370,743,24
0,1,1262590260000,370,743,122
0,1,1262590260000,370,743,219
0,1,1262590260000,370,743,1053
0,1,1262590260000,370,743,552
0,1,1262590260000,370,743,289
0,1,1262590260000,370,743,1233
0,1,1262590260000,370,743,245
0,1,1262590260000,370,743,519
0,1,1262590260000,370,743,519
0,1,1262590260000,370,743,1234
0,1,1262590260000,370,743,554
0,1,1262590260000,370,743,294
0,1,1262590260000,370,743,554
0,1,1262590260000,370,743,1042
0,1,1262590260000,370,743,99
0,1,1262590260000,370,743,83
0,1,1262590260000,370,743,246
0,1,1262590260000,370,743,1316
0,1,1262590260000,370,743,1234
0,1,1262590260000,370,743,1233
0,1,1262590260000,370,743,1049
0,1,1262590260000,370,743,418
0,1,1262590260000,370,743,1107
0,1,1262590260000,370,743,1060
0,1,1262590260000,370,743,529
0,1,1262590260000,370,743,892
0,1,1262590260000,399,8,189
0,1,1262590260000,399,8,358
0,1,1262590260000,435,3,334
0,1,1262590260000,435,3,667
0,1,1262590260000,435,3,1055
0,1,1262590260000,435,3,334
0,1,1262590260000,435,3,535
0,1,1262590260000,435,3,346
0,1,1262590260000,435,3,666
0,1,1262590260000,435,3,667
0,1,1262590260000,435,3,346
0,1,1262590260000,435,3,1190
0,1,1262590260000,435,3,804
0,1,1262590260000,435,3,727
0,1,1262590260000,435,3,804
0,1,1262590260000,435,3,87
0,1,1262590260000,435,3,180
0,1,1262590260000,435,3,804
0,1,1262590260000,435,3,142
0,1,1262590260000,435,3,26
0,1,1262590260000,435,3,933
0,1,1262590260000,435,3,893
0,1,1262590260000,435,3,376
0,1,1262590260000,435,3,604
0,1,1262590260000,435,3,1106
0,1,1262590260000,435,3,318
